hour_of_year,temperature_in,day_of_year
3347,70.3907006597222,140
3348,71.00185675,140
3349,71.4163017777778,140
3350,71.90227575,140
3351,72.4673169444444,140
3352,72.8376002638889,140
3353,73.2091512291667,140
3354,73.4594960347222,140
3355,73.5198592152778,140
3356,73.4185380138889,140
3357,73.1939262708333,140
3358,72.7835078472222,140
3359,72.4018612638889,140
3360,72.0070249722222,140
3361,71.4281700972222,141
3362,71.0509002638889,141
3363,70.7037402986111,141
3364,70.301924375,141
3365,70.0598918472222,141
3366,69.9789178402778,141
3367,69.7673799444445,141
3368,69.6767859166667,141
3369,69.7910993055555,141
3370,70.0795613958333,141
3371,70.5075311527778,141
3372,71.0856700625,141
3373,71.8336958055555,141
3374,72.5251204861111,141
3375,72.8261474791667,141
3376,73.2796588333333,141
3377,73.8337512569444,141
3378,74.1471830486111,141
3379,74.3094618611111,141
3380,74.6050671944444,141
3381,74.5669571458333,141
3382,74.1008868888889,141
3383,73.6312808402778,141
3384,73.1756364236111,141
3385,72.7593561041667,142
3386,72.3249895833333,142
3387,71.9258023263889,142
3388,71.4314109861111,142
3389,70.9448093333333,142
3390,70.4513062361111,142
3391,70.1478690972222,142
3392,70.1224177638889,142
3393,70.3903413680556,142
3394,70.9133897013889,142
3395,71.6643304027778,142
3396,72.5470019027778,142
3397,73.3656270347222,142
3398,73.8323356319444,142
3399,74.2927944513889,142
3400,74.7974738819444,142
3401,75.2568443194444,142
3402,75.7285313194445,142
3403,76.3378239583333,142
3404,76.628825875,142
3405,76.3753274097222,142
3406,75.7516370972222,142
3407,75.4626164375,142
3408,74.8670622638889,142
3409,74.2105705,143
3410,73.5742632361111,143
3411,72.8867606041667,143
3412,72.2111401527778,143
3413,71.5979822777778,143
3414,70.9570795972222,143
3415,70.5797780347222,143
3416,70.5339406041667,143
3417,70.7887435069444,143
3418,71.4338278472222,143
3419,72.172694875,143
3420,73.0014453958333,143
3421,74.1493993055556,143
3422,74.8474549722222,143
3423,75.2649595277778,143
3424,75.4114379722222,143
3425,75.4791319861111,143
3426,75.6656433402778,143
3427,75.4170909166667,143
3428,75.0656480416667,143
3429,75.0764906805556,143
3430,75.1516394097222,143
3431,75.3070637708333,143
3432,74.8787101111111,143
3433,74.5509220902778,144
3434,74.2262539444445,144
3435,73.7499498611111,144
3436,73.2372954027778,144
3437,72.7720503541667,144
3438,72.3908683680556,144
3439,72.1634182152778,144
3440,72.0792647222222,144
3441,72.2919476666667,144
3442,72.4833493611111,144
3443,72.7349858194444,144
3444,73.1644840208333,144
3445,73.3444484097222,144
3446,73.7381793402778,144
3447,74.1967042708333,144
3448,74.5135025277778,144
3449,74.7876902777778,144
3450,74.7746074305555,144
3451,74.874866625,144
3452,75.0111088402778,144
3453,74.7577622361111,144
3454,74.3759061388889,144
3455,73.9730666805555,144
3456,73.5788575347222,144
3457,73.1542537847222,145
3458,72.6451867916667,145
3459,72.0626975902778,145
3460,71.4753842916667,145
3461,70.8919114236111,145
3462,70.4352070694444,145
3463,70.1888124097222,145
3464,70.1761841458333,145
3465,70.1818602361111,145
3466,70.6523966736111,145
3467,71.2389298846154,145
3468,71.4653730769231,145
3469,71.7332676217949,145
3470,72.148545025641,145
3471,72.8389586025641,145
3472,73.3554369807692,145
3473,73.722733801282,145
3474,73.8118873461539,145
3475,74.0260438461538,145
3476,73.9481107820513,145
3477,73.4121640448718,145
3478,72.9328033974359,145
3479,72.6334822435898,145
3480,72.2816707692308,145
3481,72.260184224359,146
3482,71.9402983076923,146
3483,71.5322607435897,146
3484,71.0923414423077,146
3485,70.7495638076923,146
3486,70.528719974359,146
3487,70.2538088974359,146
3488,70.2569480961539,146
3489,70.1923924935898,146
3490,70.3748640769231,146
3491,70.7137005448718,146
3492,71.4412023869048,146
3493,71.353319672619,146
3494,71.4947200595238,146
3495,71.6464771428572,146
3496,71.9241707261905,146
3497,72.2982586488095,146
3498,72.4179174345238,146
3499,72.6589452380952,146
3500,72.67193625,146
3501,72.4936194880952,146
3502,72.1164513928571,146
3503,71.6580400833333,146
3504,71.0970768095238,146
3505,70.3756420416667,147
3506,69.8361564880952,147
3507,69.4258599166667,147
3508,68.9994812083333,147
3509,68.4974954464286,147
3510,68.2141986071428,147
3511,68.115441422619,147
3512,68.2047431904762,147
3513,68.5414432976191,147
3514,68.8904305,147
3515,69.5152460654762,147
3516,70.1922807083333,147
3517,70.7902477261905,147
3518,71.0659461904762,147
3519,71.6560211607143,147
3520,72.2896003928571,147
3521,73.0235449642857,147
3522,73.504359125,147
3523,74.079394952381,147
3524,74.3163846547619,147
3525,74.2325333571429,147
3526,73.6939633511905,147
3527,73.1193170238095,147
3528,72.5195460238095,147
3529,71.6558670833333,148
3530,71.0919057797619,148
3531,70.4589043690476,148
3532,69.7842930059524,148
3533,69.0188886369048,148
3534,68.4655391547619,148
3535,68.311002375,148
3536,68.7147107202381,148
3537,69.4701020059524,148
3538,69.8139603928571,148
3539,70.1680878392857,148
3540,70.5294442916667,148
3541,71.1258129166667,148
3542,72.0065233571429,148
3543,72.7996104583333,148
3544,73.5233896726191,148
3545,74.3200186190476,148
3546,75.0105265238095,148
3547,75.8458090297619,148
3548,75.7735138809524,148
3549,75.6200288452381,148
3550,74.8212159107143,148
3551,74.3006396190476,148
3552,74.0038821607143,148
3553,73.1089668452381,149
3554,72.2108233392857,149
3555,71.7116444345238,149
3556,71.2845265416667,149
3557,70.7258058392857,149
3558,70.2478219285714,149
3559,70.0318049821429,149
3560,70.0478402380952,149
3561,70.306807,149
3562,70.6445861964286,149
3563,71.1454348511905,149
3564,71.7207918571429,149
3565,72.5888153928571,149
3566,73.2591967261905,149
3567,73.5442059226191,149
3568,73.5952550654762,149
3569,73.880411875,149
3570,74.2710891130953,149
3571,74.6586852142857,149
3572,74.5113884166667,149
3573,74.0554693154762,149
3574,73.4885019107143,149
3575,73.1481572559524,149
3576,72.925944047619,149
3577,72.3625426369048,150
