hour_of_year,temperature,day_of_year
3103,68.11055346513608,130
3104,68.16749652551023,130
3105,68.31523351955784,130
3106,68.46111411026936,130
3107,68.66733468888158,130
3108,69.09337018494467,130
3109,69.50407966666666,130
3110,69.99330903956226,130
3111,70.47301726430979,130
3112,70.95914754416667,130
3113,71.525102735,130
3114,72.04513333416666,130
3115,72.30839240333333,130
3116,72.34710261083336,130
3117,72.1884952341667,130
3118,71.87740490333334,130
3119,71.54113402583336,130
3120,71.12838747249997,130
3121,70.66884493434345,131
3122,70.24560983754212,131
3123,69.8743869074074,131
3124,69.4674868561338,131
3125,69.07235110521884,131
3126,68.73122743855221,131
3127,68.60481093483074,131
3128,68.63079395428089,131
3129,68.77087912959185,131
3130,68.935356233677,131
3131,69.0443422061856,131
3132,69.21653666323026,131
3133,69.3333251776203,131
3134,69.53232125850337,131
3135,69.77150332764258,131
3136,69.97983647789117,131
3137,70.29340232993202,131
3138,70.6042807268041,131
3139,70.78033866752577,131
3140,70.7803283161512,131
3141,70.65687365979382,131
3142,70.27683921598641,131
3143,69.87002213180268,131
3144,69.3668349362245,131
3145,68.85087370175438,132
3146,68.45390759751771,132
3147,67.96069075537635,132
3148,67.49701914784947,132
3149,67.103424609319,132
3150,67.0088045125448,132
3151,67.01235503926038,132
3152,67.26323417375887,132
3153,67.49179989539006,132
3154,67.86195273670214,132
3155,68.08196884385964,132
3156,68.34363156052629,132
3157,68.6657246008772,132
3158,69.07523023847517,132
3159,69.51229668528369,132
3160,69.9473907109929,132
3161,70.46918797939065,132
3162,70.72067734751772,132
3163,70.99615756060606,132
3164,71.05048610789477,132
3165,70.8524000234375,132
3166,70.53721658333332,132
3167,70.13058656597224,132
3168,69.70958024479167,132
3169,69.2370173654514,133
3170,68.78685217100696,133
3171,68.35994317881942,133
3172,67.9197300876736,133
3173,67.51839423437498,133
3174,67.28117701909726,133
3175,67.26015568836806,133
3176,67.51216531857638,133
3177,67.79566707899308,133
3178,68.03765590451387,133
3179,68.22968251128472,133
3180,68.5530734175347,133
3181,69.02164735738829,133
3182,69.5931120257732,133
3183,70.0759460575601,133
3184,70.6306343462199,133
3185,71.14615498453607,133
3186,71.48530816890033,133
3187,71.73949907118056,133
3188,71.8709645894097,133
3189,71.68846943229165,133
3190,71.25881820486111,133
3191,70.80423631013744,133
3192,70.40205715292096,133
3193,69.96638235652921,134
3194,69.54029440292095,134
3195,69.11915119931268,134
3196,68.67435018869102,134
3197,68.24627146477665,134
3198,67.97451585137456,134
3199,67.87234078092783,134
3200,67.99560163917529,134
3201,68.17291643711339,134
3202,68.36504479324495,134
3203,68.72317097807019,134
3204,69.1024572298246,134
3205,69.59692937631577,134
3206,70.1025992508681,134
3207,70.64915940538195,134
3208,71.1366278668009,134
3209,71.6572508482456,134
3210,71.98492705438593,134
3211,72.30269665614037,134
3212,72.38827217631581,134
3213,72.10085419895833,134
3214,71.71704848177085,134
3215,71.24745319184032,134
3216,70.72985191840276,134
3217,70.17257463975693,135
3218,69.70121867708333,135
3219,69.2534639383681,135
3220,68.76900212847222,135
3221,68.34334928645832,135
3222,68.1012884496528,135
3223,68.16495756063036,135
3224,68.31205650781251,135
3225,68.42046032638886,135
3226,68.57717678472223,135
3227,68.74032195962204,135
3228,68.94500595103092,135
3229,69.20163234278354,135
3230,69.54623134278351,135
3231,69.88283024484535,135
3232,70.22967573834069,135
3233,70.6016758427835,135
3234,70.91649637714781,135
3235,71.15032790463914,135
3236,71.26567869415807,135
3237,71.17834373797248,135
3238,70.97230581770833,135
3239,70.61507629079863,135
3240,70.13249819357641,135
3241,69.65076634027776,136
3242,69.125751524055,136
3243,68.68947357474227,136
3244,68.31387811597938,136
3245,68.03985826302082,136
3246,67.96700883072914,136
3247,68.07159582291666,136
3248,68.38039480263157,136
3249,68.47523178663197,136
3250,68.54007767534723,136
3251,68.70191775868055,136
3252,68.86742636024306,136
3253,69.07768157044679,136
3254,69.24273090807563,136
3255,69.51511968556702,136
3256,69.76691135824741,136
3257,70.03178881099656,136
3258,70.27088316494843,136
3259,70.52212960850694,136
3260,70.63931841059029,136
3261,70.52981367274306,136
3262,70.26368456249999,136
3263,69.88493502720506,136
3264,69.36710523024057,136
3265,68.91462159225483,137
3266,68.45441849054988,137
3267,68.03444586168386,137
3268,67.66092489518898,137
3269,67.31563516323027,137
3270,67.25098192697597,137
3271,67.3499223127148,137
3272,67.5908770773196,137
3273,67.85454640378006,137
3274,68.07260068900344,137
3275,68.32717806872853,137
3276,68.72382130584192,137
3277,69.14303059707903,137
3278,69.49807517783506,137
3279,69.83541526374573,137
3280,70.19838342955326,137
3281,70.50888142611682,137
3282,70.93101661855668,137
3283,71.2469676022337,137
