zipcode,cooling_zone,heating_zone,state,city,latitude,longitude,elevation_ft,hdd,cdd
97814,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97814,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97814,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97814,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97411,1,1,OR,BANDON 2 NNE,43.1497,-124.4019,20,"4,490",4
97106,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97109,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97109,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97125,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97125,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97621,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97004,1,2,OR,SILVER CREEK FALLS,44.8728,-122.6486,"1,350","6,364",64
97005,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97005,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97006,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97006,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97006,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97007,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97007,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97007,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97008,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97075,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97076,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97077,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97077,2,1,OR,PORTLAND KGW-TV,45.5181,-122.6894,159,"4,235",413
97701,1,2,OR,BEND,44.0567,-121.285,"3,660","6,899",177
97702,1,2,OR,BEND,44.0567,-121.285,"3,660","6,899",177
97707,1,3,OR,SUNRIVER,43.8933,-121.4117,"4,180","7,844",68
97707,1,3,OR,SUNRIVER,43.8933,-121.4117,"4,180","7,844",68
97708,1,2,OR,BEND,44.0567,-121.285,"3,660","6,899",177
97709,1,2,OR,BEND,44.0567,-121.285,"3,660","6,899",177
97326,1,1,OR,CORVALLIS WATER BUREAU,44.5078,-123.4575,592,"4,947",226
97413,1,1,OR,OAKRIDGE FISH HATCHERY,43.7428,-122.4433,"1,275","5,356",186
97413,1,1,OR,OAKRIDGE FISH HATCHERY,43.7428,-122.4433,"1,275","5,356",186
97413,1,1,OR,OAKRIDGE FISH HATCHERY,43.7428,-122.4433,"1,275","5,356",186
97413,1,1,OR,OAKRIDGE FISH HATCHERY,43.7428,-122.4433,"1,275","5,356",186
97622,1,2,OR,PAISLEY,42.6922,-120.5403,"4,360","6,470",262
97818,3,1,OR,BOARDMAN,45.8472,-119.6933,280,"4,985",765
97623,1,2,OR,MALIN 5 E,42.0078,-121.3186,"4,627","6,590",229
97009,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97009,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97089,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97089,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97089,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97089,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97089,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97010,2,1,OR,PORTLAND TROUTDALE AP,45.5511,-122.4089,29,"4,641",339
97011,1,2,OR,PARKDALE 1 NNE,45.535,-121.5894,"1,520","6,019",176
97414,1,1,OR,POWERS,42.8886,-124.0689,230,"4,046",159
97415,1,1,OR,BROOKINGS 2 SE,42.03,-124.2453,50,"4,020",46
97415,1,1,OR,BROOKINGS 2 SE,42.03,-124.2453,50,"4,020",46
97712,1,3,OR,BROTHERS,43.8094,-120.6,"4,640","8,164",104
97327,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97710,3,1,OR,ANDREWS WESTON MINE,42.55,-118.55,"4,779","5,821",782
97710,3,1,OR,ANDREWS WESTON MINE,42.55,-118.55,"4,779","5,821",782
97720,1,3,OR,BURNS MUNI AP,43.595,-118.9564,"4,140","7,689",216
97720,1,3,OR,BURNS MUNI AP,43.595,-118.9564,"4,140","7,689",216
97721,3,1,OR,ANDREWS WESTON MINE,42.55,-118.55,"4,779","5,821",782
97722,1,2,OR,MALHEUR REFUGE HQ,43.265,-118.8447,"4,118","7,084",228
97736,3,1,OR,ANDREWS WESTON MINE,42.55,-118.55,"4,779","5,821",782
97522,2,1,OR,PROSPECT 2 SW,42.7342,-122.5164,"2,482","5,086",369
97730,1,2,OR,SISTERS,44.2842,-121.5486,"3,180","6,998",161
97013,2,1,OR,N WILLAMETTE EXP STN,45.2817,-122.7517,150,"4,447",349
97013,2,1,OR,N WILLAMETTE EXP STN,45.2817,-122.7517,150,"4,447",349
97102,1,1,OR,SEASIDE,45.9869,-123.9236,10,"5,222",6
97110,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97145,1,1,OR,SEASIDE,45.9869,-123.9236,10,"5,222",6
97820,1,3,OR,SENECA,44.1383,-118.975,"4,660","8,974",39
97417,2,1,OR,RIDDLE,42.9506,-123.3572,680,"4,089",439
97111,2,1,OR,MC MINNVILLE,45.2214,-123.1622,155,"4,631",316
97014,2,1,OR,BONNEVILLE DAM,45.6361,-121.9519,62,"4,582",388
97014,2,1,OR,BONNEVILLE DAM,45.6361,-121.9519,62,"4,582",388
97329,1,2,OR,BELKNAP SPRINGS 8 N,44.2867,-122.0386,"2,152","6,163",251
97523,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97523,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97531,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97531,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97731,1,3,OR,CHEMULT,43.2292,-121.7894,"4,760","8,290",53
97731,1,3,OR,CHEMULT,43.2292,-121.7894,"4,760","8,290",53
97419,1,1,OR,CORVALLIS WATER BUREAU,44.5078,-123.4575,592,"4,947",226
97624,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97639,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97639,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97015,2,1,OR,OREGON CITY,45.3558,-122.6047,167,"4,076",495
97015,2,1,OR,OREGON CITY,45.3558,-122.6047,167,"4,076",495
97015,2,1,OR,OREGON CITY,45.3558,-122.6047,167,"4,076",495
97015,2,1,OR,OREGON CITY,45.3558,-122.6047,167,"4,076",495
97086,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97086,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97086,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97016,1,1,OR,CLATSKANIE,46.1081,-123.2058,22,"5,282",102
97016,1,1,OR,CLATSKANIE,46.1081,-123.2058,22,"5,282",102
97016,1,1,OR,CLATSKANIE,46.1081,-123.2058,22,"5,282",102
97016,1,1,OR,CLATSKANIE,46.1081,-123.2058,22,"5,282",102
97108,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97112,1,1,OR,CLOVERDALE,45.205,-123.8925,12,"4,450",27
97112,1,1,OR,CLOVERDALE,45.205,-123.8925,12,"4,450",27
97149,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97017,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97018,1,1,OR,SCAPPOOSE IND AP,45.7728,-122.8611,55,"4,932",251
97823,1,2,OR,CONDON,45.2325,-120.1817,"2,840","6,451",284
97823,1,2,OR,CONDON,45.2325,-120.1817,"2,840","6,451",284
97420,1,1,OR,NORTH BEND RGNL AP,43.4133,-124.2436,17,"4,827",2
97420,1,1,OR,NORTH BEND RGNL AP,43.4133,-124.2436,17,"4,827",2
97420,1,1,OR,NORTH BEND RGNL AP,43.4133,-124.2436,17,"4,827",2
97420,1,1,OR,NORTH BEND RGNL AP,43.4133,-124.2436,17,"4,827",2
97423,1,1,OR,COQUILLE CITY,43.1872,-124.2025,23,"4,430",22
97019,1,1,OR,HEADWORKS PORTLAND WTR,45.4486,-122.1547,748,"5,087",203
97113,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97330,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97330,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97331,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97331,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97333,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97339,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97424,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97424,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97424,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97424,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97824,1,2,OR,COVE 1 E,45.2964,-117.7903,"3,130","6,497",300
97335,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97732,1,2,OR,MALHEUR REFUGE HQ,43.265,-118.8447,"4,118","7,084",228
97336,1,1,OR,FOSTER DAM,44.4139,-122.6728,550,"4,863",194
97336,1,1,OR,FOSTER DAM,44.4139,-122.6728,550,"4,863",194
97733,1,3,OR,CHEMULT,43.2292,-121.7894,"4,760","8,290",53
97733,1,3,OR,CHEMULT,43.2292,-121.7894,"4,760","8,290",53
97426,1,1,OR,COTTAGE GROVE 2E,43.7917,-123.0275,595,"4,685",240
97426,1,1,OR,COTTAGE GROVE 2E,43.7917,-123.0275,595,"4,685",240
97734,1,2,OR,METOLIUS 1 W,44.5833,-121.1833,"2,503","6,553",180
97338,1,1,OR,DALLAS 2 NE,44.9464,-123.2908,290,"4,685",276
97429,2,1,OR,LOST CREEK DAM,42.6722,-122.675,"1,580","4,924",464
97114,1,1,OR,MCMINNVILLE MUNI AP,45.1947,-123.1339,159,"4,870",216
97114,1,1,OR,MCMINNVILLE MUNI AP,45.1947,-123.1339,159,"4,870",216
97825,1,2,OR,PAULINA,44.1328,-119.9972,"3,684","7,192",158
97430,1,1,OR,CORVALLIS WATER BUREAU,44.5078,-123.4575,592,"4,947",226
97430,1,1,OR,CORVALLIS WATER BUREAU,44.5078,-123.4575,592,"4,947",226
97341,1,1,OR,FALLS CITY #2,44.8578,-123.4308,420,"4,847",265
97342,1,2,OR,MARION FRKS FISH HATCH,44.6125,-121.9486,"2,475","6,680",133
97431,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97432,2,1,OR,ROSEBURG RGNL AP,43.2389,-123.3547,525,"4,065",480
97020,2,1,OR,AURORA STATE AP,45.2486,-122.7686,196,"4,451",336
97434,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97434,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97435,1,1,OR,COTTAGE GROVE 2E,43.7917,-123.0275,595,"4,685",240
97904,1,3,OR,BURNS MUNI AP,43.595,-118.9564,"4,140","7,689",216
97021,2,1,OR,DUFUR,45.4539,-121.1303,"1,330","5,547",413
97021,2,1,OR,DUFUR,45.4539,-121.1303,"1,330","5,547",413
97115,1,1,OR,MCMINNVILLE MUNI AP,45.1947,-123.1339,159,"4,870",216
97905,2,2,OR,HALFWAY,44.8736,-117.1094,"2,665","6,945",336
97905,2,2,OR,HALFWAY,44.8736,-117.1094,"2,665","6,945",336
97022,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97022,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97524,3,1,OR,MEDFORD ROGUE VLY AP,42.3811,-122.8722,"1,297","4,250",828
97826,3,1,OR,HERMISTON MUNI AP,45.8258,-119.2611,641,"5,226",661
97343,1,1,OR,FALLS CITY #2,44.8578,-123.4308,420,"4,847",265
97827,1,2,OR,ELGIN,45.5669,-117.9239,"2,697","6,582",230
97436,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97437,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97828,1,3,OR,ENTERPRISE 2 S,45.4,-117.2667,"3,880","8,433",50
97023,1,1,OR,ESTACADA 2 SE,45.2689,-122.3186,450,"4,545",268
97401,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97401,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97402,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97403,1,1,OR,COTTAGE GROVE 2E,43.7917,-123.0275,595,"4,685",240
97403,1,1,OR,COTTAGE GROVE 2E,43.7917,-123.0275,595,"4,685",240
97404,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97404,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97405,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97405,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97408,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97408,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97412,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97412,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97412,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97440,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97455,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97455,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97455,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97024,2,1,OR,PORTLAND TROUTDALE AP,45.5511,-122.4089,29,"4,641",339
97024,2,1,OR,PORTLAND TROUTDALE AP,45.5511,-122.4089,29,"4,641",339
97024,2,1,OR,PORTLAND TROUTDALE AP,45.5511,-122.4089,29,"4,641",339
97344,1,1,OR,FALLS CITY #2,44.8578,-123.4308,420,"4,847",265
97439,1,1,OR,HONEYMAN SP,43.9281,-124.1069,115,"5,288",10
97439,1,1,OR,HONEYMAN SP,43.9281,-124.1069,115,"5,288",10
97116,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97116,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97116,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97117,1,2,OR,VERNONIA NO 2,45.8653,-123.1903,625,"6,007",61
97626,1,2,OR,CHILOQUIN 12 NW,42.7036,-121.9953,"4,180","7,317",99
97735,1,2,OR,THE POPLARS,43.2644,-120.9447,"4,310","7,224",134
97830,2,1,OR,FOSSIL,44.9983,-120.2175,"2,650","5,007",436
97830,2,1,OR,FOSSIL,44.9983,-120.2175,"2,650","5,007",436
97830,2,1,OR,FOSSIL,44.9983,-120.2175,"2,650","5,007",436
97345,1,1,OR,CASCADIA,44.3914,-122.4811,960,"5,475",114
97441,1,1,OR,GARDINER 1 N,43.7464,-124.1217,30,"4,663",13
97118,1,1,OR,TILLAMOOK 1 W,45.4583,-123.88,10,"5,006",10
97119,2,1,OR,FOREST GROVE,45.5247,-123.1028,180,"4,996",353
97026,2,1,OR,AURORA STATE AP,45.2486,-122.7686,196,"4,451",336
97026,2,1,OR,AURORA STATE AP,45.2486,-122.7686,196,"4,451",336
97737,1,2,OR,WICKIUP DAM,43.6825,-121.6875,"4,358","7,480",127
97027,2,1,OR,OREGON CITY,45.3558,-122.6047,167,"4,076",495
97442,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97443,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97444,1,1,OR,GOLD BEACH RS,42.4036,-124.4242,50,"4,153",14
97525,2,1,OR,ASHLAND,42.2128,-122.7144,"1,746","5,076",366
97028,1,3,OR,GOVERNMENT CAMP,45.3014,-121.7417,"3,980","8,305",60
97028,1,3,OR,GOVERNMENT CAMP,45.3014,-121.7417,"3,980","8,305",60
97028,1,3,OR,GOVERNMENT CAMP,45.3014,-121.7417,"3,980","8,305",60
97028,1,3,OR,GOVERNMENT CAMP,45.3014,-121.7417,"3,980","8,305",60
97347,1,1,OR,FALLS CITY #2,44.8578,-123.4308,420,"4,847",265
97526,3,1,OR,MEDFORD ROGUE VLY AP,42.3811,-122.8722,"1,297","4,250",828
97526,3,1,OR,MEDFORD ROGUE VLY AP,42.3811,-122.8722,"1,297","4,250",828
97527,3,1,OR,GRANTS PASS,42.4244,-123.3236,930,"4,326",617
97528,3,1,OR,GRANTS PASS,42.4244,-123.3236,930,"4,326",617
97543,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97543,3,1,OR,CAVE JUNCTION 1 WNW,42.1597,-123.6422,"1,377","4,013",689
97029,2,2,OR,MORO,45.4825,-120.7236,"1,870","6,168",413
97030,1,1,WA,BATTLE GROUND,45.7717,-122.5286,284,"5,135",177
97030,1,1,WA,BATTLE GROUND,45.7717,-122.5286,284,"5,135",177
97080,1,1,WA,SKAMANIA FISH HATCHRY,45.6228,-122.2175,440,"5,764",117
97080,1,1,WA,SKAMANIA FISH HATCHRY,45.6228,-122.2175,440,"5,764",117
97833,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97834,2,2,OR,HALFWAY,44.8736,-117.1094,"2,665","6,945",336
97348,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97121,1,1,OR,ASTORIA RGNL AP,46.1569,-123.8825,9,"5,023",13
97906,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97446,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97122,1,1,OR,FALLS CITY #2,44.8578,-123.4308,420,"4,847",265
97835,2,2,WA,LIND 3 NE,46.0022,-118.5658,"1,630","6,018",519
97836,2,1,OR,HEPPNER,45.3653,-119.5639,"1,885","5,549",468
97839,2,1,OR,MIKKALO 6 W,45.4667,-120.35,"1,550","5,825",491
97837,1,3,OR,MASON DAM,44.6719,-117.9942,"3,900","7,845",131
97838,3,1,OR,HERMISTON 2 NW,45.8619,-119.312,460,"5,203",622
97123,2,1,OR,HILLSBORO,45.5139,-122.99,160,"4,102",442
97123,2,1,OR,HILLSBORO,45.5139,-122.99,160,"4,102",442
97123,2,1,OR,HILLSBORO,45.5139,-122.99,160,"4,102",442
97123,2,1,OR,HILLSBORO,45.5139,-122.99,160,"4,102",442
97124,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97124,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97124,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97124,1,1,OR,PORTLAND-HILLSBORO AP,45.5406,-122.9486,204,"5,005",198
97738,1,3,OR,BURNS MUNI AP,43.595,-118.9564,"4,140","7,689",216
97031,2,1,OR,HOOD RIVER EXP STN,45.6847,-121.5175,500,"5,352",364
97032,2,1,OR,AURORA STATE AP,45.2486,-122.7686,196,"4,451",336
97907,3,1,OR,HUNTINGTON,44.3564,-117.255,"2,110","5,791","1,125"
97907,3,1,OR,HUNTINGTON,44.3564,-117.255,"2,110","5,791","1,125"
97907,3,1,OR,HUNTINGTON,44.3564,-117.255,"2,110","5,791","1,125"
97350,1,3,OR,SANTIAM JUNCTION,44.4356,-121.9433,"3,750","8,127",44
97447,1,1,OR,TOKETEE FALLS,43.275,-122.4497,"2,060","5,612",292
97841,1,2,OR,ELGIN,45.5669,-117.9239,"2,697","6,582",230
97876,1,2,OR,ELGIN,45.5669,-117.9239,"2,697","6,582",230
97842,1,3,ID,WARREN,45.2658,-115.6789,"5,907","9,778",10
97351,1,1,OR,SALEM MCNARY FLD,44.905,-123.0011,205,"4,652",290
97843,2,1,OR,MIKKALO 6 W,45.4667,-120.35,"1,550","5,825",491
97844,3,1,OR,BOARDMAN,45.8472,-119.6933,280,"4,985",765
97530,2,1,OR,PROSPECT 2 SW,42.7342,-122.5164,"2,482","5,086",369
97530,2,1,OR,PROSPECT 2 SW,42.7342,-122.5164,"2,482","5,086",369
97909,3,2,OR,WESTFALL,43.9903,-117.7183,"3,040","6,285",692
97352,1,1,OR,CORVALLIS STATE UNIV,44.6342,-123.19,225,"4,772",256
97819,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97819,1,3,OR,BAKER CITY MUNI AP,44.8428,-117.8086,"3,361","7,673",168
97845,1,2,OR,LONG CREEK,44.7136,-119.1017,"3,740","6,684",215
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97910,1,2,OR,DANNER,42.9447,-117.3389,"4,225","7,142",253
97846,1,2,OR,JOSEPH,45.3456,-117.2247,"4,260","7,491",218
97448,1,1,OR,EUGENE MAHLON SWEET AP,44.1278,-123.2206,353,"4,807",240
97911,3,2,OR,WESTFALL,43.9903,-117.7183,"3,040","6,285",692
97911,3,2,OR,WESTFALL,43.9903,-117.7183,"3,040","6,285",692
97911,3,2,OR,WESTFALL,43.9903,-117.7183,"3,040","6,285",692
97917,1,2,OR,MALHEUR REFUGE HQ,43.265,-118.8447,"4,118","7,084",228
97627,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97033,2,2,OR,KENT,45.1967,-120.6994,"2,710","6,179",422
97848,1,3,OR,SENECA,44.1383,-118.975,"4,660","8,974",39
97601,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97601,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97601,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97601,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97601,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97602,1,2,OR,KLAMATH FALLS INTL AP,42.1469,-121.7242,"4,084","6,971",170
97603,2,1,OR,KLAMATH FALLS 2 SSW,42.2008,-121.7814,"4,098","5,864",550
97604,1,3,OR,CRATER LAKE NPS HQ,42.8967,-122.1328,"6,475","9,903",8
97625,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97625,1,3,OR,SPRAGUE RIVER 2 SE,42.4306,-121.4892,"4,483","7,927",85
97127,2,1,OR,MC MINNVILLE,45.2214,-123.1622,155,"4,631",316
97850,2,2,OR,LA GRANDE,45.3167,-118.0747,"2,755","6,316",431
97850,2,2,OR,LA GRANDE,45.3167,-118.0747,"2,755","6,316",431
97034,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97034,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97034,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97034,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97034,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97035,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97035,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97035,2,1,OR,BEAVERTON 2 SSW,45.4547,-122.8203,270,"4,447",330
97449,1,1,OR,NORTH BEND RGNL AP,43.4133,-124.2436,17,"4,827",2
97630,1,2,OR,LAKEVIEW 2 NNW,42.2414,-120.3678,"4,890","6,941",282
97637,1,2,OR,LAKEVIEW 2 NNW,42.2414,-120.3678,"4,890","6,941",282
97450,1,1,OR,LANGLOIS #2,42.9242,-124.4533,90,"4,017",12
97739,1,2,OR,WICKIUP DAM,43.6825,-121.6875,"4,358","7,480",127
97739,1,2,OR,WICKIUP DAM,43.6825,-121.6875,"4,358","7,480",127
97739,1,2,OR,WICKIUP DAM,43.6825,-121.6875,"4,358","7,480",127
97355,1,1,OR,LACOMB 3 NNE,44.6253,-122.7189,520,"5,083",174
97355,1,1,OR,LACOMB 3 NNE,44.6253,-122.7189,520,"5,083",174
97367,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97367,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97388,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97388,1,1,OR,OTIS 2 NE,45.0333,-123.9239,150,"5,051",25
97856,1,2,OR,LONG CREEK,44.7136,-119.1017,"3,740","6,684",215
97856,1,2,OR,LONG CREEK,44.7136,-119.1017,"3,740","6,684",215
97856,1,2,OR,LONG CREEK,44.7136,-119.1017,"3,740","6,684",215
97451,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97451,1,1,OR,COTTAGE GROVE DAM,43.7178,-123.0578,831,"5,026",196
97857,1,3,ID,WARREN,45.2658,-115.6789,"5,907","9,778",10
97438,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97438,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97452,1,1,OR,LOOKOUT POINT DAM,43.9144,-122.76,712,"4,638",244
97358,1,1,OR,LACOMB 3 NNE,44.6253,-122.7189,520,"5,083",174
97384,1,1,OR,LACOMB 3 NNE,44.6253,-122.7189,520,"5,083",174
97128,2,1,OR,MC MINNVILLE,45.2214,-123.1622,155,"4,631",316
97741,1,2,OR,MADRAS,44.6167,-121.0011,"2,230","6,540",231
97741,1,2,OR,MADRAS,44.6167,-121.0011,"2,230","6,540",231
97632,1,2,OR,KLAMATH FALLS INTL AP,42.1469,-121.7242,"4,084","6,971",170
97130,1,1,OR,SEASIDE,45.9869,-123.9236,10,"5,222",6
